date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:14:12	695/695	---M--	200	added ('OK')	image/svg+xml	etag:%222b7-5a7a892d1d8e9%22	http://web-factory.co.kr/views/project/output/images/portfolio/icon_arrow.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/portfolio/icon_arrow.svg	(from http://web-factory.co.kr/project/portfolio)
19:14:15	154661/154661	---M--	200	added ('OK')	image/jpeg	etag:%2225c25-5a86af2d63669%22	http://web-factory.co.kr/public/images/project/halbuya.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/halbuya.jpg	(from http://web-factory.co.kr/project/list)
19:14:15	1718/1718	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:14:14%20GMT	http://web-factory.co.kr/project/view/woongsang	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/woongsang.html	(from http://web-factory.co.kr/project/portfolio)
19:14:18	34607/34607	---M--	200	added ('OK')	image/jpeg	etag:%22872f-5a7a8930e5550%22	http://web-factory.co.kr/views/project/output/images/thumnail/woongsang.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/woongsang.jpg	(from http://web-factory.co.kr/project/portfolio)
19:14:18	1697/1697	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:14:17%20GMT	http://web-factory.co.kr/project/view/samsal	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/samsal.html	(from http://web-factory.co.kr/project/portfolio)
19:14:24	181806/181806	---M--	200	added ('OK')	image/jpeg	etag:%222c62e-5a86af2d74faa%22	http://web-factory.co.kr/public/images/project/klnetworks.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/klnetworks.jpg	(from http://web-factory.co.kr/project/list)
19:14:24	1714/1714	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:14:23%20GMT	http://web-factory.co.kr/project/view/instacube	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/instacube.html	(from http://web-factory.co.kr/project/portfolio)
19:14:27	20539/20539	---M--	200	added ('OK')	image/jpeg	etag:%22503b-5a7c8896a651d%22	http://web-factory.co.kr/views/project/output/images/thumnail/sinki.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/sinki.jpg	(from http://web-factory.co.kr/project/portfolio)
19:14:27	1682/1682	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:14:26%20GMT	http://web-factory.co.kr/project/view/sinki	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/sinki.html	(from http://web-factory.co.kr/project/portfolio)
19:14:49	191146/191146	---M--	200	added ('OK')	image/jpeg	etag:%222eaaa-5a7a893080bf0%22	http://web-factory.co.kr/views/project/output/images/thumnail/instacube.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/instacube.jpg	(from http://web-factory.co.kr/project/portfolio)
19:14:49	1709/1709	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:14:48%20GMT	http://web-factory.co.kr/project/view/dongyang	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/dongyang.html	(from http://web-factory.co.kr/project/portfolio)
19:14:50	214686/214686	---M--	200	added ('OK')	image/jpeg	etag:%223469e-5a7a8930d1cd0%22	http://web-factory.co.kr/views/project/output/images/thumnail/samsal.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/samsal.jpg	(from http://web-factory.co.kr/project/portfolio)
19:14:50	1703/1703	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:14:49%20GMT	http://web-factory.co.kr/project/view/jaeho	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/jaeho.html	(from http://web-factory.co.kr/project/portfolio)
19:14:54	1725/1725	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:14:53%20GMT	http://web-factory.co.kr/project/view/lawfirmjoo	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/lawfirmjoo.html	(from http://web-factory.co.kr/project/portfolio)
19:15:11	1709/1709	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:15:10%20GMT	http://web-factory.co.kr/project/view/dasom	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/dasom.html	(from http://web-factory.co.kr/project/portfolio)
19:15:30	249455/249455	---M--	200	added ('OK')	image/jpeg	etag:%223ce6f-5a7a8930a0f90%22	http://web-factory.co.kr/views/project/output/images/thumnail/lawfirmjoo.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/lawfirmjoo.jpg	(from http://web-factory.co.kr/project/portfolio)
19:15:31	1681/1681	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:15:30%20GMT	http://web-factory.co.kr/project/view/rohas	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/rohas.html	(from http://web-factory.co.kr/project/portfolio)
19:15:32	1727/1727	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:15:31%20GMT	http://web-factory.co.kr/project/view/artmalling	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/artmalling.html	(from http://web-factory.co.kr/project/portfolio)
19:15:37	1789/1789	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:15:36%20GMT	http://web-factory.co.kr/project/view/rencompany	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/rencompany.html	(from http://web-factory.co.kr/project/portfolio)
19:15:54	1715/1715	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:15:53%20GMT	http://web-factory.co.kr/project/view/moonbowl	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/moonbowl.html	(from http://web-factory.co.kr/project/portfolio)
19:16:07	227483/227483	---M--	200	added ('OK')	image/jpeg	etag:%223789b-5a7a893031a4f%22	http://web-factory.co.kr/views/project/output/images/thumnail/artmalling.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/artmalling.jpg	(from http://web-factory.co.kr/project/portfolio)
19:16:08	1713/1713	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:16:07%20GMT	http://web-factory.co.kr/project/view/emeryville	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/emeryville.html	(from http://web-factory.co.kr/project/portfolio)
19:16:10	230935/230935	---M--	200	added ('OK')	image/jpeg	etag:%2238617-5a7a8930bc510%22	http://web-factory.co.kr/views/project/output/images/thumnail/rencompany.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/rencompany.jpg	(from http://web-factory.co.kr/project/portfolio)
19:16:10	1715/1715	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:16:09%20GMT	http://web-factory.co.kr/project/view/moonhill	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/moonhill.html	(from http://web-factory.co.kr/project/portfolio)
19:16:30	327316/327316	---M--	200	added ('OK')	image/jpeg	etag:%224fe94-5a7a8930aea50%22	http://web-factory.co.kr/views/project/output/images/thumnail/moonbowl.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/moonbowl.jpg	(from http://web-factory.co.kr/project/portfolio)
19:16:31	1700/1700	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:16:30%20GMT	http://web-factory.co.kr/project/view/elyon	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/elyon.html	(from http://web-factory.co.kr/project/portfolio)
19:16:43	299313/299313	---M--	200	added ('OK')	image/jpeg	etag:%2249131-5a7a8930711ef%22	http://web-factory.co.kr/views/project/output/images/thumnail/emeryville.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/emeryville.jpg	(from http://web-factory.co.kr/project/portfolio)
19:16:43	1716/1716	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:16:42%20GMT	http://web-factory.co.kr/project/view/ricaholdings	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/ricaholdings.html	(from http://web-factory.co.kr/project/portfolio)
19:16:57	301039/301039	---M--	200	added ('OK')	image/jpeg	etag:%22497ef-5a7a8930b28d0%22	http://web-factory.co.kr/views/project/output/images/thumnail/moonhill.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/moonhill.jpg	(from http://web-factory.co.kr/project/portfolio)
19:16:57	1685/1685	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:16:56%20GMT	http://web-factory.co.kr/project/view/youngjin	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/youngjin.html	(from http://web-factory.co.kr/project/portfolio)
19:17:02	323479/323479	---M--	200	added ('OK')	image/jpeg	etag:%224ef97-5a7a89306a48f%22	http://web-factory.co.kr/views/project/output/images/thumnail/elyon.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/elyon.jpg	(from http://web-factory.co.kr/project/portfolio)
19:17:02	1707/1707	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:17:01%20GMT	http://web-factory.co.kr/project/view/eson	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/eson.html	(from http://web-factory.co.kr/project/portfolio)
19:17:23	322251/322251	---M--	200	added ('OK')	image/jpeg	etag:%224eacb-5a7a8930c4210%22	http://web-factory.co.kr/views/project/output/images/thumnail/ricaholdings.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/ricaholdings.jpg	(from http://web-factory.co.kr/project/portfolio)
19:17:23	1731/1731	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:17:22%20GMT	http://web-factory.co.kr/project/view/adcompany	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/adcompany.html	(from http://web-factory.co.kr/project/portfolio)
19:17:26	1693/1693	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:17:25%20GMT	http://web-factory.co.kr/project/view/yegacompany	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/yegacompany.html	(from http://web-factory.co.kr/project/portfolio)
19:17:37	250488/250488	---M--	200	added ('OK')	image/jpeg	etag:%223d278-5a7a89307ae2f%22	http://web-factory.co.kr/views/project/output/images/thumnail/eson.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/eson.jpg	(from http://web-factory.co.kr/project/portfolio)
19:17:37	1695/1695	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:17:36%20GMT	http://web-factory.co.kr/project/view/smartbrain	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/smartbrain.html	(from http://web-factory.co.kr/project/portfolio)
19:18:01	360804/360804	---M--	200	added ('OK')	image/jpeg	etag:%2258164-5a7a893029d4f%22	http://web-factory.co.kr/views/project/output/images/thumnail/adcompany.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/adcompany.jpg	(from http://web-factory.co.kr/project/portfolio)
19:18:01	1731/1731	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:18:00%20GMT	http://web-factory.co.kr/project/view/couple	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/couple.html	(from http://web-factory.co.kr/project/portfolio)
19:18:03	227261/227261	---M--	200	added ('OK')	image/jpeg	etag:%22377bd-5a7a8930e16d0%22	http://web-factory.co.kr/views/project/output/images/thumnail/smartbrain.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/smartbrain.jpg	(from http://web-factory.co.kr/project/portfolio)
19:18:03	1743/1743	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:18:02%20GMT	http://web-factory.co.kr/project/view/b2bjoinkorea	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/b2bjoinkorea.html	(from http://web-factory.co.kr/project/portfolio)
19:18:07	1733/1733	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:18:06%20GMT	http://web-factory.co.kr/project/view/365medical	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/365medical.html	(from http://web-factory.co.kr/project/portfolio)
19:18:13	217907/217907	---M--	200	added ('OK')	image/jpeg	etag:%2235333-5a7a89304b08f%22	http://web-factory.co.kr/views/project/output/images/thumnail/couple.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/couple.jpg	(from http://web-factory.co.kr/project/portfolio)
19:18:13	1719/1719	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2010:18:12%20GMT	http://web-factory.co.kr/project/view/boowondeco	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/project/view/boowondeco.html	(from http://web-factory.co.kr/project/portfolio)
19:18:47	285977/285977	---M--	200	added ('OK')	image/jpeg	etag:%2245d19-5a7a89303d5cf%22	http://web-factory.co.kr/views/project/output/images/thumnail/b2bjoinkorea.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/b2bjoinkorea.jpg	(from http://web-factory.co.kr/project/portfolio)
19:18:49	263130/263130	---M--	200	added ('OK')	image/jpeg	etag:%22403da-5a7a8930404af%22	http://web-factory.co.kr/views/project/output/images/thumnail/boowondeco.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/boowondeco.jpg	(from http://web-factory.co.kr/project/portfolio)
19:18:54	315747/315747	---M--	200	added ('OK')	image/jpeg	etag:%224d163-5a7a893025ecf%22	http://web-factory.co.kr/views/project/output/images/thumnail/365medical.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/365medical.jpg	(from http://web-factory.co.kr/project/portfolio)
19:19:21	9257/9257	---M--	200	added ('OK')	image/png	etag:%222429-5b14c50fa5f2f%22	http://web-factory.co.kr/public/images/project/adstore-medical/adstore_logo.png	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/adstore-medical/adstore_logo.png	(from http://web-factory.co.kr/project/detail/adstore-medical)
19:20:08	457180/457180	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226f9dc-5b14b892f0081%22	http://web-factory.co.kr/public/images/project/smid/simd_visual.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/smid/simd_visual.jpg	(from http://web-factory.co.kr/project/detail/smid)
19:20:28	464555/464555	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22716ab-5b14b5759fbd7%22	http://web-factory.co.kr/public/images/project/smid/smid3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/smid/smid3.jpg	(from http://web-factory.co.kr/project/detail/smid)
19:20:50	523916/523916	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%227fe8c-5b14b5760f104%22	http://web-factory.co.kr/public/images/project/smid/smid5.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/smid/smid5.jpg	(from http://web-factory.co.kr/project/detail/smid)
19:22:15	591675/591675	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%229073b-5bd89105eca47%22	http://web-factory.co.kr/public/images/project/pkclubassociation/pkclubassociation2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/pkclubassociation/pkclubassociation2.jpg	(from http://web-factory.co.kr/project/detail/pkclubassociation)
19:22:24	574544/574544	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228c450-5bd8910609f02%22	http://web-factory.co.kr/public/images/project/pkclubassociation/pkclubassociation4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/pkclubassociation/pkclubassociation4.jpg	(from http://web-factory.co.kr/project/detail/pkclubassociation)
19:22:38	393018/393018	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225ff3a-5a8947dd95673%22	http://web-factory.co.kr/public/images/project/ltoplan/ltoplan4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ltoplan/ltoplan4.jpg	(from http://web-factory.co.kr/project/detail/ltoplan)
19:23:04	570472/570472	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228b468-5a8947ca3a44e%22	http://web-factory.co.kr/public/images/project/ltoplan/ltoplan3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ltoplan/ltoplan3.jpg	(from http://web-factory.co.kr/project/detail/ltoplan)
19:23:28	452029/452029	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226e5bd-5b9ffc7902bae%22	http://web-factory.co.kr/public/images/project/narafire/narafire2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/narafire/narafire2.jpg	(from http://web-factory.co.kr/project/detail/narafire)
19:23:36	438315/438315	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226b02b-5b9ffc792fa6d%22	http://web-factory.co.kr/public/images/project/narafire/narafire5.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/narafire/narafire5.jpg	(from http://web-factory.co.kr/project/detail/narafire)
19:23:54	579216/579216	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228d690-5b9ffc7925e2d%22	http://web-factory.co.kr/public/images/project/narafire/narafire4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/narafire/narafire4.jpg	(from http://web-factory.co.kr/project/detail/narafire)
19:24:05	495580/495580	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2278fdc-5b7bc690447ad%22	http://web-factory.co.kr/public/images/project/series/series1.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/series/series1.jpg	(from http://web-factory.co.kr/project/detail/series)
19:24:30	398988/398988	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226168c-5ad08a1450d91%22	http://web-factory.co.kr/public/images/project/adstore/adstore3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/adstore/adstore3.jpg	(from http://web-factory.co.kr/project/detail/adstore)
19:25:06	581893/581893	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228e105-5ad08a1466552%22	http://web-factory.co.kr/public/images/project/adstore/adstore4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/adstore/adstore4.jpg	(from http://web-factory.co.kr/project/detail/adstore)
19:25:39	4674/4674	---M--	200	added ('OK')	image/svg+xml	etag:%221242-5ba04d56c7fe4%22	http://web-factory.co.kr/public/images/project/denve/denve_logo.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/denve/denve_logo.svg	(from http://web-factory.co.kr/project/detail/denve)
19:26:48	6222/6222	---M--	200	added ('OK')	image/svg+xml	etag:%22184e-5ad0c96459bee%22	http://web-factory.co.kr/public/images/project/lapelo/lapelo_logo.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/lapelo/lapelo_logo.svg	(from http://web-factory.co.kr/project/detail/lapelo)
19:27:44	313091/313091	---M--	200	added ('OK')	image/jpeg	etag:%224c703-5ad0c9644a1ee%22	http://web-factory.co.kr/public/images/project/lapelo/lapelo3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/lapelo/lapelo3.jpg	(from http://web-factory.co.kr/project/detail/lapelo)
19:28:25	1322/1322	---M--	200	added ('OK')	image/svg+xml	etag:%2252a-5aaec8984074a%22	http://web-factory.co.kr/public/images/project/ghfire119/ghfire_logo.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ghfire119/ghfire_logo.svg	(from http://web-factory.co.kr/project/detail/ghfire119)
19:30:28	6275/6275	---M--	200	added ('OK')	image/svg+xml	etag:%221883-5a8a7a8b711d4%22	http://web-factory.co.kr/public/images/project/halbuya/halbuya_logo.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/halbuya/halbuya_logo.svg	(from http://web-factory.co.kr/project/detail/halbuya)
19:31:55	8542/8542	---M--	200	added ('OK')	image/svg+xml	etag:%22215e-5a86b022f547b%22	http://web-factory.co.kr/public/images/project/dancolee/dancolee_logo.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/dancolee/dancolee_logo.svg	(from http://web-factory.co.kr/project/detail/dancolee)
19:33:32	7009/7009	---M--	200	added ('OK')	image/svg+xml	etag:%221b61-5a8b5d767bf29%22	http://web-factory.co.kr/public/images/project/klnetworks/klnetworks_logo.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/klnetworks/klnetworks_logo.svg	(from http://web-factory.co.kr/project/detail/klnetworks)
19:35:15	1769/1769	---M--	200	added ('OK')	image/svg+xml	etag:%226e9-5a7a890635947%22	http://web-factory.co.kr/public/images/common/logo.svg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/common/logo.svg	(from http://web-factory.co.kr/project/view/knmm)
19:35:22	421851/421851	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2266fdb-5a7a89309e0b0%22	http://web-factory.co.kr/views/project/output/images/thumnail/knmm.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/knmm.jpg	(from http://web-factory.co.kr/project/portfolio)
19:37:20	418647/418647	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2266357-5a7a89306084f%22	http://web-factory.co.kr/views/project/output/images/thumnail/dongyang.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/dongyang.jpg	(from http://web-factory.co.kr/project/portfolio)
19:39:00	423798/423798	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2267776-5a7a89308d710%22	http://web-factory.co.kr/views/project/output/images/thumnail/jaeho.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/jaeho.jpg	(from http://web-factory.co.kr/project/portfolio)
19:39:23	403591/403591	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2262887-5a7a89305ba2f%22	http://web-factory.co.kr/views/project/output/images/thumnail/dasom.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/dasom.jpg	(from http://web-factory.co.kr/project/portfolio)
19:39:46	401965/401965	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226222d-5a7a8930cbf10%22	http://web-factory.co.kr/views/project/output/images/thumnail/rohas.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/rohas.jpg	(from http://web-factory.co.kr/project/portfolio)
19:45:16	351397/351397	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2255ca5-5a7a8930f5ef0%22	http://web-factory.co.kr/views/project/output/images/thumnail/youngjin.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/youngjin.jpg	(from http://web-factory.co.kr/project/portfolio)
19:48:05	366216/366216	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2259688-5a7a8930ef190%22	http://web-factory.co.kr/views/project/output/images/thumnail/yegacompany.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/thumnail/yegacompany.jpg	(from http://web-factory.co.kr/project/portfolio)
19:55:33	385651/385651	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225e273-5b14c9a412c3b%22	http://web-factory.co.kr/public/images/project/adstore-medical/adstore-medical2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/adstore-medical/adstore-medical2.jpg	(from http://web-factory.co.kr/project/detail/adstore-medical)
19:55:47	558040/558040	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22883d8-5b14c5d1625a7%22	http://web-factory.co.kr/public/images/project/adstore-medical/adstore-medical_visual.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/adstore-medical/adstore-medical_visual.jpg	(from http://web-factory.co.kr/project/detail/adstore-medical)
19:56:23	771714/771714	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22bc682-5b14b575fc827%22	http://web-factory.co.kr/public/images/project/smid/smid2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/smid/smid2.jpg	(from http://web-factory.co.kr/project/detail/smid)
19:56:36	609741/609741	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2294dcd-5b562d298db69%22	http://web-factory.co.kr/public/images/project/mbcwedding/mbcwedding2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/mbcwedding/mbcwedding2.jpg	(from http://web-factory.co.kr/project/detail/mbcwedding)
19:57:23	634162/634162	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%229ad32-5a8b9e6486250%22	http://web-factory.co.kr/public/images/project/ltoplan/ltoplan2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ltoplan/ltoplan2.jpg	(from http://web-factory.co.kr/project/detail/ltoplan)
19:57:38	747860/747860	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22b6954-5b4fd76a3f4d4%22	http://web-factory.co.kr/public/images/project/ltoplan/ltoplan1.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ltoplan/ltoplan1.jpg	(from http://web-factory.co.kr/project/detail/ltoplan)
19:58:38	628988/628988	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22998fc-5ad08a13e184c%22	http://web-factory.co.kr/public/images/project/adstore/adstore2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/adstore/adstore2.jpg	(from http://web-factory.co.kr/project/detail/adstore)
19:58:49	605805/605805	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2293e6d-5a8a728f37af1%22	http://web-factory.co.kr/public/images/project/jldessertbar/jldessertbar_visual.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/jldessertbar/jldessertbar_visual.jpg	(from http://web-factory.co.kr/project/detail/jldessertbar)
20:00:12	580222/580222	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228da7e-5ba0544cb14ed%22	http://web-factory.co.kr/public/images/project/denve/denve2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/denve/denve2.jpg	(from http://web-factory.co.kr/project/detail/denve)
